series_id,series_name,year,value
EAES624,Mujeres. Andalucía. Dato base. 50. ,2012,15480.07
EAES624,Mujeres. Andalucía. Dato base. 50. ,2011,15578.41
EAES624,Mujeres. Andalucía. Dato base. 50. ,2010,14845.01
EAES624,Mujeres. Andalucía. Dato base. 50. ,2009,15963.82
EAES624,Mujeres. Andalucía. Dato base. 50. ,2008,15137.4
EAES623,Mujeres. Andalucía. Dato base. 75. ,2023,28624.85
EAES623,Mujeres. Andalucía. Dato base. 75. ,2022,27902.91
EAES623,Mujeres. Andalucía. Dato base. 75. ,2021,25926.61
EAES623,Mujeres. Andalucía. Dato base. 75. ,2020,25271.08
EAES623,Mujeres. Andalucía. Dato base. 75. ,2019,25060.2
EAES623,Mujeres. Andalucía. Dato base. 75. ,2018,24307.97
EAES623,Mujeres. Andalucía. Dato base. 75. ,2017,23772.43
EAES623,Mujeres. Andalucía. Dato base. 75. ,2016,23822.52
EAES623,Mujeres. Andalucía. Dato base. 75. ,2015,23679.6
EAES623,Mujeres. Andalucía. Dato base. 75. ,2014,23211.41
EAES623,Mujeres. Andalucía. Dato base. 75. ,2013,23188.65
EAES623,Mujeres. Andalucía. Dato base. 75. ,2012,22931.4
EAES623,Mujeres. Andalucía. Dato base. 75. ,2011,23973.22
EAES623,Mujeres. Andalucía. Dato base. 75. ,2010,22617.39
EAES623,Mujeres. Andalucía. Dato base. 75. ,2009,23749.28
EAES623,Mujeres. Andalucía. Dato base. 75. ,2008,22198.09
EAES621,Mujeres. Aragón. Dato base. Media. ,2023,23925.28
EAES621,Mujeres. Aragón. Dato base. Media. ,2022,23138.72
EAES621,Mujeres. Aragón. Dato base. Media. ,2021,22283.81
EAES621,Mujeres. Aragón. Dato base. Media. ,2020,21365.11
EAES621,Mujeres. Aragón. Dato base. Media. ,2019,20360.25
EAES621,Mujeres. Aragón. Dato base. Media. ,2018,20074.25
EAES621,Mujeres. Aragón. Dato base. Media. ,2017,19677.22
EAES621,Mujeres. Aragón. Dato base. Media. ,2016,18766.21
EAES621,Mujeres. Aragón. Dato base. Media. ,2015,18950.17
EAES621,Mujeres. Aragón. Dato base. Media. ,2014,18764.63
EAES621,Mujeres. Aragón. Dato base. Media. ,2013,18701.61
EAES621,Mujeres. Aragón. Dato base. Media. ,2012,18042.28
EAES621,Mujeres. Aragón. Dato base. Media. ,2011,18831.38
EAES621,Mujeres. Aragón. Dato base. Media. ,2010,18843.25
EAES621,Mujeres. Aragón. Dato base. Media. ,2009,18861.82
EAES621,Mujeres. Aragón. Dato base. Media. ,2008,17843.46
EAES619,Mujeres. Aragón. Dato base. 25. ,2023,15062.03
EAES619,Mujeres. Aragón. Dato base. 25. ,2022,14371.65
EAES619,Mujeres. Aragón. Dato base. 25. ,2021,13608.58
EAES619,Mujeres. Aragón. Dato base. 25. ,2020,13302.28
EAES619,Mujeres. Aragón. Dato base. 25. ,2019,12346.52
EAES619,Mujeres. Aragón. Dato base. 25. ,2018,11581.49
EAES619,Mujeres. Aragón. Dato base. 25. ,2017,11626.11
EAES619,Mujeres. Aragón. Dato base. 25. ,2016,10237.79
EAES619,Mujeres. Aragón. Dato base. 25. ,2015,10444.87
EAES619,Mujeres. Aragón. Dato base. 25. ,2014,11000.39
EAES619,Mujeres. Aragón. Dato base. 25. ,2013,10941.54
EAES619,Mujeres. Aragón. Dato base. 25. ,2012,10549.6
EAES619,Mujeres. Aragón. Dato base. 25. ,2011,11502.38
EAES619,Mujeres. Aragón. Dato base. 25. ,2010,11586.66
EAES619,Mujeres. Aragón. Dato base. 25. ,2009,11323.32
EAES619,Mujeres. Aragón. Dato base. 25. ,2008,11113.81
EAES618,Mujeres. Aragón. Dato base. 50. ,2023,20506.55
EAES618,Mujeres. Aragón. Dato base. 50. ,2022,19654.84
EAES618,Mujeres. Aragón. Dato base. 50. ,2021,19156.2
EAES618,Mujeres. Aragón. Dato base. 50. ,2020,18795.58
EAES618,Mujeres. Aragón. Dato base. 50. ,2019,17600.08
EAES618,Mujeres. Aragón. Dato base. 50. ,2018,17347.52
EAES618,Mujeres. Aragón. Dato base. 50. ,2017,16812.83
EAES618,Mujeres. Aragón. Dato base. 50. ,2016,16411.68
EAES618,Mujeres. Aragón. Dato base. 50. ,2015,16324.07
EAES618,Mujeres. Aragón. Dato base. 50. ,2014,16691.51
EAES618,Mujeres. Aragón. Dato base. 50. ,2013,16160.06
EAES618,Mujeres. Aragón. Dato base. 50. ,2012,15734.04
EAES618,Mujeres. Aragón. Dato base. 50. ,2011,16206.05
EAES618,Mujeres. Aragón. Dato base. 50. ,2010,16412.07
EAES618,Mujeres. Aragón. Dato base. 50. ,2009,15878.02
EAES618,Mujeres. Aragón. Dato base. 50. ,2008,15608.17
EAES617,Mujeres. Aragón. Dato base. 75. ,2023,29311.62
EAES617,Mujeres. Aragón. Dato base. 75. ,2022,29095.96
EAES617,Mujeres. Aragón. Dato base. 75. ,2021,27786.01
EAES617,Mujeres. Aragón. Dato base. 75. ,2020,26378.08
EAES617,Mujeres. Aragón. Dato base. 75. ,2019,25538.67
EAES617,Mujeres. Aragón. Dato base. 75. ,2018,25096.88
EAES617,Mujeres. Aragón. Dato base. 75. ,2017,24684.39
EAES617,Mujeres. Aragón. Dato base. 75. ,2016,24084.48
EAES617,Mujeres. Aragón. Dato base. 75. ,2015,24153.85
EAES617,Mujeres. Aragón. Dato base. 75. ,2014,23716.65
EAES617,Mujeres. Aragón. Dato base. 75. ,2013,23165.29
EAES617,Mujeres. Aragón. Dato base. 75. ,2012,22199.5
EAES617,Mujeres. Aragón. Dato base. 75. ,2011,23769.33
EAES617,Mujeres. Aragón. Dato base. 75. ,2010,23033.22
EAES617,Mujeres. Aragón. Dato base. 75. ,2009,22993.08
EAES617,Mujeres. Aragón. Dato base. 75. ,2008,21890.54
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2023,24808.62
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2022,23792.42
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2021,21808.96
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2020,21308.01
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2019,21298.58
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2018,19744.94
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2017,19426.48
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2016,19077.92
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2015,18925.34
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2014,18400.68
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2013,18455.34
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2012,18026.01
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2011,18721.59
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2010,18786.13
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2009,19289.76
EAES615,"Mujeres. Asturias, Principado de. Dato base. Media. ",2008,18452.09
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2023,14832.05
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2022,14209.99
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2021,12727.65
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2020,12340.77
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2019,12012.88
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2018,11019.96
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2017,11309.49
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2016,10772.84
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2015,10689.35
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2014,10754.7
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2013,10196.44
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2012,10689.15
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2011,11635.41
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2010,11465.37
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2009,11366.85
EAES613,"Mujeres. Asturias, Principado de. Dato base. 25. ",2008,10925.78
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2023,20362.08
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2022,19071.38
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2021,17878.32
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2020,17389.89
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2019,17275.56
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2018,16734.0
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2017,15795.6
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2016,15912.63
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2015,15594.05
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2014,15954.87
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2013,15431.98
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2012,15474.56
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2011,15478.73
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2010,15362.12
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2009,15857.5
EAES612,"Mujeres. Asturias, Principado de. Dato base. 50. ",2008,15419.78
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2023,32500.77
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2022,30593.22
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2021,28675.04
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2020,27841.29
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2019,28157.65
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2018,24840.66
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2017,24169.15
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2016,24339.88
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2015,23965.28
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2014,23331.74
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2013,23195.1
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2012,21980.12
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2011,23333.16
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2010,23519.22
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2009,24173.23
EAES611,"Mujeres. Asturias, Principado de. Dato base. 75. ",2008,22456.42
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2023,26260.9
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2022,26054.2
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2021,22344.76
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2020,21998.23
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2019,21631.07
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2018,21085.74
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2017,20465.58
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2016,19702.6
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2015,19517.28
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2014,19008.38
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2013,18998.37
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2012,19022.24
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2011,19377.39
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2010,19812.19
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2009,18702.72
EAES609,"Mujeres. Balears, Illes. Dato base. Media. ",2008,18159.78
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2023,17217.18
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2022,16607.4
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2021,14823.65
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2020,13422.04
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2019,14095.08
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2018,13091.94
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2017,13237.67
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2016,12354.0
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2015,12454.42
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2014,12325.0
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2013,12340.53
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2012,12900.79
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2011,13029.71
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2010,13133.39
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2009,12707.4
EAES607,"Mujeres. Balears, Illes. Dato base. 25. ",2008,11853.68
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2023,22920.89
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2022,22399.92
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2021,19752.6
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2020,18585.29
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2019,19288.65
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2018,18732.27
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2017,18113.66
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2016,17582.01
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2015,17370.54
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2014,17133.18
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2013,16887.8
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2012,16999.82
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2011,17358.36
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2010,17240.49
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2009,15889.99
EAES606,"Mujeres. Balears, Illes. Dato base. 50. ",2008,15385.11
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2023,30975.59
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2022,30408.7
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2021,26551.02
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2020,27158.99
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2019,25583.05
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2018,25764.13
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2017,24565.83
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2016,24141.58
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2015,23614.44
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2014,22985.52
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2013,22683.47
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2012,22465.23
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2011,23176.41
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2010,24034.08
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2009,22117.55
EAES605,"Mujeres. Balears, Illes. Dato base. 75. ",2008,21092.28
EAES603,Mujeres. Canarias. Dato base. Media. ,2023,23439.06
EAES603,Mujeres. Canarias. Dato base. Media. ,2022,22574.98
EAES603,Mujeres. Canarias. Dato base. Media. ,2021,21178.57
EAES603,Mujeres. Canarias. Dato base. Media. ,2020,20461.63
EAES603,Mujeres. Canarias. Dato base. Media. ,2019,19540.82
EAES603,Mujeres. Canarias. Dato base. Media. ,2018,19051.01
EAES603,Mujeres. Canarias. Dato base. Media. ,2017,18917.73
EAES603,Mujeres. Canarias. Dato base. Media. ,2016,18211.44
EAES603,Mujeres. Canarias. Dato base. Media. ,2015,18279.76
EAES603,Mujeres. Canarias. Dato base. Media. ,2014,18201.48
EAES603,Mujeres. Canarias. Dato base. Media. ,2013,17619.86
EAES603,Mujeres. Canarias. Dato base. Media. ,2012,17498.71
EAES603,Mujeres. Canarias. Dato base. Media. ,2011,17824.94
EAES603,Mujeres. Canarias. Dato base. Media. ,2010,17601.79
EAES603,Mujeres. Canarias. Dato base. Media. ,2009,17528.33
EAES603,Mujeres. Canarias. Dato base. Media. ,2008,17131.85
EAES601,Mujeres. Canarias. Dato base. 25. ,2023,14989.25
EAES601,Mujeres. Canarias. Dato base. 25. ,2022,14004.0
EAES601,Mujeres. Canarias. Dato base. 25. ,2021,13039.32
EAES601,Mujeres. Canarias. Dato base. 25. ,2020,12132.78
EAES601,Mujeres. Canarias. Dato base. 25. ,2019,11730.79
EAES601,Mujeres. Canarias. Dato base. 25. ,2018,11424.44
EAES601,Mujeres. Canarias. Dato base. 25. ,2017,11207.17
EAES601,Mujeres. Canarias. Dato base. 25. ,2016,10528.48
EAES601,Mujeres. Canarias. Dato base. 25. ,2015,10039.23
EAES601,Mujeres. Canarias. Dato base. 25. ,2014,10559.02
EAES601,Mujeres. Canarias. Dato base. 25. ,2013,9658.85
EAES601,Mujeres. Canarias. Dato base. 25. ,2012,10039.97
EAES601,Mujeres. Canarias. Dato base. 25. ,2011,10433.7
EAES601,Mujeres. Canarias. Dato base. 25. ,2010,10263.08
EAES601,Mujeres. Canarias. Dato base. 25. ,2009,10595.76
EAES601,Mujeres. Canarias. Dato base. 25. ,2008,10303.63
EAES600,Mujeres. Canarias. Dato base. 50. ,2023,19438.09
EAES600,Mujeres. Canarias. Dato base. 50. ,2022,18575.12
EAES600,Mujeres. Canarias. Dato base. 50. ,2021,17152.56
EAES600,Mujeres. Canarias. Dato base. 50. ,2020,17094.27
EAES600,Mujeres. Canarias. Dato base. 50. ,2019,16333.36
EAES600,Mujeres. Canarias. Dato base. 50. ,2018,16098.78
EAES600,Mujeres. Canarias. Dato base. 50. ,2017,16343.72
EAES600,Mujeres. Canarias. Dato base. 50. ,2016,15780.72
EAES600,Mujeres. Canarias. Dato base. 50. ,2015,15389.18
EAES600,Mujeres. Canarias. Dato base. 50. ,2014,15355.31
EAES600,Mujeres. Canarias. Dato base. 50. ,2013,14859.15
EAES600,Mujeres. Canarias. Dato base. 50. ,2012,14680.25
EAES600,Mujeres. Canarias. Dato base. 50. ,2011,14889.88
EAES600,Mujeres. Canarias. Dato base. 50. ,2010,14370.7
EAES600,Mujeres. Canarias. Dato base. 50. ,2009,15139.91
EAES600,Mujeres. Canarias. Dato base. 50. ,2008,14621.63
EAES599,Mujeres. Canarias. Dato base. 75. ,2023,28642.45
EAES599,Mujeres. Canarias. Dato base. 75. ,2022,26839.44
EAES599,Mujeres. Canarias. Dato base. 75. ,2021,26114.7
EAES599,Mujeres. Canarias. Dato base. 75. ,2020,25591.13
EAES599,Mujeres. Canarias. Dato base. 75. ,2019,23186.56
EAES599,Mujeres. Canarias. Dato base. 75. ,2018,22623.86
EAES599,Mujeres. Canarias. Dato base. 75. ,2017,23162.2
EAES599,Mujeres. Canarias. Dato base. 75. ,2016,22240.03
EAES599,Mujeres. Canarias. Dato base. 75. ,2015,22957.35
EAES599,Mujeres. Canarias. Dato base. 75. ,2014,22042.6
EAES599,Mujeres. Canarias. Dato base. 75. ,2013,21999.98
EAES599,Mujeres. Canarias. Dato base. 75. ,2012,21952.88
EAES599,Mujeres. Canarias. Dato base. 75. ,2011,22485.06
EAES599,Mujeres. Canarias. Dato base. 75. ,2010,21771.48
EAES599,Mujeres. Canarias. Dato base. 75. ,2009,21483.88
EAES599,Mujeres. Canarias. Dato base. 75. ,2008,20542.93
EAES597,Mujeres. Cantabria. Dato base. Media. ,2023,23727.01
EAES597,Mujeres. Cantabria. Dato base. Media. ,2022,22564.11
EAES597,Mujeres. Cantabria. Dato base. Media. ,2021,21532.96
EAES597,Mujeres. Cantabria. Dato base. Media. ,2020,20996.83
EAES597,Mujeres. Cantabria. Dato base. Media. ,2019,20600.16
EAES597,Mujeres. Cantabria. Dato base. Media. ,2018,19630.01
EAES597,Mujeres. Cantabria. Dato base. Media. ,2017,19012.2
EAES597,Mujeres. Cantabria. Dato base. Media. ,2016,18216.84
EAES597,Mujeres. Cantabria. Dato base. Media. ,2015,17955.79
EAES597,Mujeres. Cantabria. Dato base. Media. ,2014,17668.55
EAES597,Mujeres. Cantabria. Dato base. Media. ,2013,16542.34
EAES597,Mujeres. Cantabria. Dato base. Media. ,2012,16771.99
EAES597,Mujeres. Cantabria. Dato base. Media. ,2011,17606.84
EAES597,Mujeres. Cantabria. Dato base. Media. ,2010,17887.59
EAES597,Mujeres. Cantabria. Dato base. Media. ,2009,18210.65
EAES597,Mujeres. Cantabria. Dato base. Media. ,2008,17460.14
EAES595,Mujeres. Cantabria. Dato base. 25. ,2023,14836.07
EAES595,Mujeres. Cantabria. Dato base. 25. ,2022,13855.7
EAES595,Mujeres. Cantabria. Dato base. 25. ,2021,13007.16
EAES595,Mujeres. Cantabria. Dato base. 25. ,2020,12184.28
EAES595,Mujeres. Cantabria. Dato base. 25. ,2019,12300.5
EAES595,Mujeres. Cantabria. Dato base. 25. ,2018,12030.68
EAES595,Mujeres. Cantabria. Dato base. 25. ,2017,11223.96
EAES595,Mujeres. Cantabria. Dato base. 25. ,2016,10567.96
EAES595,Mujeres. Cantabria. Dato base. 25. ,2015,10632.86
EAES595,Mujeres. Cantabria. Dato base. 25. ,2014,9768.74
EAES595,Mujeres. Cantabria. Dato base. 25. ,2013,10177.32
EAES595,Mujeres. Cantabria. Dato base. 25. ,2012,10015.6
EAES595,Mujeres. Cantabria. Dato base. 25. ,2011,10672.94
EAES595,Mujeres. Cantabria. Dato base. 25. ,2010,10578.72
EAES595,Mujeres. Cantabria. Dato base. 25. ,2009,10343.01
EAES595,Mujeres. Cantabria. Dato base. 25. ,2008,10465.79
EAES594,Mujeres. Cantabria. Dato base. 50. ,2023,20005.18
EAES594,Mujeres. Cantabria. Dato base. 50. ,2022,18557.96
EAES594,Mujeres. Cantabria. Dato base. 50. ,2021,18036.06
EAES594,Mujeres. Cantabria. Dato base. 50. ,2020,17287.2
EAES594,Mujeres. Cantabria. Dato base. 50. ,2019,17278.21
EAES594,Mujeres. Cantabria. Dato base. 50. ,2018,16163.33
EAES594,Mujeres. Cantabria. Dato base. 50. ,2017,15998.06
EAES594,Mujeres. Cantabria. Dato base. 50. ,2016,15414.19
EAES594,Mujeres. Cantabria. Dato base. 50. ,2015,15456.0
EAES594,Mujeres. Cantabria. Dato base. 50. ,2014,15060.5
EAES594,Mujeres. Cantabria. Dato base. 50. ,2013,14575.17
EAES594,Mujeres. Cantabria. Dato base. 50. ,2012,14449.44
EAES594,Mujeres. Cantabria. Dato base. 50. ,2011,14912.6
EAES594,Mujeres. Cantabria. Dato base. 50. ,2010,14813.15
EAES594,Mujeres. Cantabria. Dato base. 50. ,2009,14415.9
EAES594,Mujeres. Cantabria. Dato base. 50. ,2008,15029.34
EAES593,Mujeres. Cantabria. Dato base. 75. ,2023,30142.85
EAES593,Mujeres. Cantabria. Dato base. 75. ,2022,28278.14
EAES593,Mujeres. Cantabria. Dato base. 75. ,2021,28547.28
EAES593,Mujeres. Cantabria. Dato base. 75. ,2020,27501.8
EAES593,Mujeres. Cantabria. Dato base. 75. ,2019,27128.94
EAES593,Mujeres. Cantabria. Dato base. 75. ,2018,24741.46
EAES593,Mujeres. Cantabria. Dato base. 75. ,2017,24158.18
EAES593,Mujeres. Cantabria. Dato base. 75. ,2016,22639.07
EAES593,Mujeres. Cantabria. Dato base. 75. ,2015,23529.66
EAES593,Mujeres. Cantabria. Dato base. 75. ,2014,22529.78
EAES593,Mujeres. Cantabria. Dato base. 75. ,2013,21069.0
EAES593,Mujeres. Cantabria. Dato base. 75. ,2012,20123.96
EAES593,Mujeres. Cantabria. Dato base. 75. ,2011,22160.81
EAES593,Mujeres. Cantabria. Dato base. 75. ,2010,22075.96
EAES593,Mujeres. Cantabria. Dato base. 75. ,2009,23159.33
EAES593,Mujeres. Cantabria. Dato base. 75. ,2008,21810.64
EAES591,Mujeres. Castilla y León. Dato base. Media. ,2023,23104.3
EAES591,Mujeres. Castilla y León. Dato base. Media. ,2022,21773.27
EAES591,Mujeres. Castilla y León. Dato base. Media. ,2021,20795.39
EAES591,Mujeres. Castilla y León. Dato base. Media. ,2020,20314.96
